policy_id,exposure,named_insured_age,model_year,vehicle_age,annual_miles,credit_score,horsepower,operator_count,at_fault_accidents,territory,vehicle_type,marital_status,underwriting_company,youthful_driver,collision_deductible,collision_claim_count,collision_total_loss,collision_loss_cost
195,0.74,31,2015,10,13839.456826772872,734.0773226119202,70.0,3,2,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
196,0.77,80,2011,14,11165.289928455486,688.6842740819945,105.6867841981036,3,0,Rural,Truck,Single,Preferred,1,500,0,0.0,0.0
197,0.54,64,2017,8,11104.316539827996,829.3918662414217,246.39379227057103,2,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
198,0.85,40,2021,4,9855.652192270465,746.5434371496932,144.85307434897516,3,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
199,0.54,64,2010,15,14366.171981759506,759.0104993557482,173.24494675653708,1,0,Urban,SUV,Married,Preferred,1,250,0,0.0,0.0
200,0.53,35,2024,1,15458.963540461034,,245.3978247298681,2,0,Suburban,Sedan,Single,NonStandard,1,500,0,0.0,0.0
201,0.6,61,2014,11,13529.98500660515,690.9627734699285,70.0,1,0,Suburban,Sedan,Married,Standard,1,1000,0,0.0,0.0
202,0.71,84,2021,4,9321.958820033728,658.1517126104529,171.4356937493339,2,0,Urban,Sports,Married,Preferred,0,500,0,0.0,0.0
203,0.54,47,2018,7,13991.135949992802,600.230524361956,177.4949542705637,1,1,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
204,0.82,68,2015,10,13767.536618648339,751.0553367352766,215.15853598163815,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
205,0.85,51,2018,7,8500.239457852722,751.0263363375262,122.84682847517422,1,0,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
206,0.95,78,2024,1,11119.124713114024,634.2738205542825,112.34354336465012,2,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
207,0.82,56,2023,2,14747.200108879639,700.4707922874152,127.05649907233814,1,0,Rural,Sedan,Married,Preferred,1,500,0,0.0,0.0
208,0.82,82,2022,3,11311.214168228367,714.9204941122686,270.5457040926258,2,0,Suburban,SUV,Married,Standard,1,500,0,0.0,0.0
209,0.92,45,2013,12,14819.879533951404,599.973866294915,109.59443548739175,3,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
210,0.98,39,2017,8,14534.559876508094,640.3946401968594,218.12255994080314,1,1,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
211,0.58,60,2009,16,15768.020462430593,668.5166195443754,,1,0,Rural,Sedan,Single,Standard,1,500,0,0.0,0.0
212,0.92,78,2009,16,13645.010450787837,803.3364988902499,160.26067391238618,1,2,Suburban,Sedan,Married,Preferred,0,250,0,0.0,0.0
213,0.99,80,2010,15,14104.833519437121,850.0,193.31144561153874,2,0,Suburban,Sedan,Single,Preferred,0,250,0,0.0,0.0
214,0.85,81,2017,8,12672.409194892256,843.9133177804583,194.89552541431357,2,0,Rural,SUV,Single,Preferred,0,500,0,0.0,0.0
215,0.74,37,2021,4,5269.195706855001,846.6879663800594,201.75794677861523,1,0,Suburban,SUV,Married,Preferred,1,500,0,0.0,0.0
216,0.83,60,2007,18,10279.637984893772,814.4049267577186,212.60361674102572,2,0,Urban,Truck,Single,NonStandard,1,250,0,0.0,0.0
217,0.84,37,2022,3,12082.465577342498,703.0031252819734,114.08374532504382,2,0,Urban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
218,0.56,42,2011,14,10382.340850671839,725.2019105945899,161.8736223381474,3,1,Suburban,Sedan,Married,NonStandard,0,250,1,1746.047073718263,3117.9412030683266
219,0.6,57,2023,2,,638.9502200984676,133.16144740601365,3,0,Suburban,SUV,Single,Standard,1,250,0,0.0,0.0
220,0.91,83,2018,7,11918.313560647654,557.2650952603386,70.0,1,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
221,0.57,40,2024,1,10930.935074247118,788.0595492529192,195.09447840925583,1,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
222,0.52,83,2021,4,12431.582739090945,692.6284899075857,172.97496285328506,4,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
223,0.94,42,2012,13,10303.993913795523,808.5716701086437,224.9846185637005,3,0,Suburban,Sedan,Married,Preferred,1,500,0,0.0,0.0
224,0.7,27,2005,20,12876.16952892543,672.9284071990384,185.85455764665502,4,0,Rural,SUV,Single,Preferred,0,250,0,0.0,0.0
225,0.85,81,2018,7,7611.643193626276,822.0164813319466,170.83885296962958,1,2,Urban,Sedan,Single,NonStandard,0,500,0,0.0,0.0
226,0.97,70,2005,20,3049.6967588559673,,,1,1,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
227,0.89,18,2009,16,7725.212633321152,677.6343174017205,,1,0,Urban,SUV,Married,Preferred,1,500,0,0.0,0.0
228,0.72,70,2006,19,15852.369506548883,654.2196221941684,115.96523563333245,2,1,Rural,Sedan,Single,NonStandard,0,250,0,0.0,0.0
229,0.96,73,2016,9,,843.6045574602966,283.0817223095253,2,2,Rural,SUV,Single,NonStandard,1,500,0,0.0,0.0
230,0.87,28,2024,1,10602.634480835168,612.8602446659058,110.21049663332425,2,0,Urban,Truck,Married,Standard,0,500,1,1424.7109236372748,1637.5987628014655
231,0.69,76,2015,10,13494.94494357256,729.0813853607451,194.29236520005654,2,0,Suburban,SUV,Single,NonStandard,0,250,0,0.0,0.0
232,0.99,53,2024,1,5350.750147425836,736.6648167766288,202.99952410632554,1,0,Suburban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
233,0.79,18,2019,6,11562.000165498192,620.7282566355441,245.7182008292019,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
234,0.95,34,2016,9,17841.32448273799,719.2365094546261,138.8462688763686,1,0,Rural,SUV,Single,Preferred,0,500,0,0.0,0.0
235,0.8,69,2016,9,9183.72573391584,675.3727715635582,216.52670944901092,1,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
236,0.58,62,2015,10,18064.857665260963,698.9571691816923,219.56817443731245,3,0,Rural,Truck,Single,Preferred,0,500,0,0.0,0.0
237,0.5,38,2019,6,11287.852460763788,779.4383425537153,264.72969431504555,1,1,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
238,0.67,35,2019,6,12343.7048669174,782.8970254554537,175.2796399895242,2,0,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
239,0.78,28,2017,8,11843.789524187863,659.4543015959601,127.6070461572451,4,0,Suburban,Sedan,Married,Standard,0,1000,0,0.0,0.0
240,1.0,34,2021,4,,,166.5541313916501,1,1,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
241,0.88,82,2023,2,13142.60870469227,666.6044411078311,122.54384016306093,1,1,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
242,0.91,49,2005,20,11484.52246947223,673.296695317018,88.43341497347292,2,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
243,0.91,26,2012,13,15692.335631771137,547.6834943933807,311.93927793046487,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
244,0.88,18,2020,5,11750.93781658789,702.6167365654017,172.98356195338064,1,1,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
245,0.72,62,2024,1,9347.523724151588,683.5342347123328,265.89182061939994,1,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
246,0.85,21,2011,14,12103.283211678536,,196.59190620932327,4,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
247,0.67,40,2006,19,13673.354001018104,633.4606436451622,169.1140904949987,1,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
248,0.52,46,2024,1,13924.354350303185,811.2739425609594,,1,0,Suburban,SUV,Single,Preferred,0,250,0,0.0,0.0
249,0.92,70,2022,3,,630.4815974578646,210.53085387484936,3,0,Suburban,Truck,Single,NonStandard,0,1000,0,0.0,0.0
250,0.84,53,2006,19,4058.4618359547176,684.4965044582472,315.56520166260657,1,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
251,0.92,21,2016,9,12659.739054550731,773.1120181033509,181.35019859623998,1,0,Rural,Truck,Married,NonStandard,0,1000,0,0.0,0.0
252,0.68,53,2023,2,10826.02733708221,697.6932437486142,167.56613234777672,2,1,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
253,0.51,75,2016,9,16779.06964633203,757.860680361503,278.20865308136024,2,0,Urban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
254,0.57,22,2018,7,13475.838328279722,747.306432310323,189.0354785171101,1,0,Urban,SUV,Married,Standard,0,500,1,625.1059104436899,1096.6770358661229
255,0.5,81,2019,6,11851.522685695885,715.1270725496731,186.3236827919273,3,0,Suburban,SUV,Married,Preferred,0,1000,0,0.0,0.0
256,0.87,49,2010,15,17750.3047407185,696.8163770008224,176.87689751862823,1,0,Suburban,Truck,Married,Preferred,0,1000,0,0.0,0.0
257,0.56,66,2010,15,10353.123579451734,755.6366711124388,227.43259877548053,1,0,Suburban,Sedan,Single,NonStandard,0,500,0,0.0,0.0
258,0.8,79,2005,20,12492.018289385502,846.7342263126479,109.05233499549544,1,0,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
259,0.51,30,2008,17,11984.689230538834,678.3782405238509,107.86308750061811,2,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
260,0.8,31,2017,8,8374.333370132581,614.7931548842151,159.86420173229362,2,0,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
261,1.0,36,2021,4,11877.194024715296,812.7999639891678,196.43349995797132,3,1,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
262,0.53,58,2017,8,11008.164728112519,742.3874372650552,76.64162822453075,2,0,Suburban,SUV,Single,Standard,0,250,0,0.0,0.0
263,0.75,60,2012,13,13151.845231227275,777.050009196284,182.98490512486882,1,2,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
264,0.7,48,2017,8,14489.29078133875,677.3004457135551,179.1123724461242,1,0,Rural,Truck,Married,Standard,0,250,0,0.0,0.0
265,0.95,23,2014,11,15196.44294187086,776.1928247030557,172.68790105245355,1,2,Urban,Sedan,Single,Standard,1,250,0,0.0,0.0
266,0.86,47,2015,10,10882.329219541898,,190.27809987543586,1,0,Rural,Truck,Married,Standard,0,500,1,754.3715439238692,877.1762138649642
267,0.85,37,2009,16,8258.969145923134,774.2026017538235,167.3397327693846,2,0,Rural,SUV,Married,NonStandard,0,500,0,0.0,0.0
268,0.88,63,2011,14,4463.109749955518,716.8658589651658,255.97574965014573,4,0,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
269,0.73,30,2020,5,10762.463346934952,735.2166128269017,76.90653139610212,1,0,Rural,Sedan,Single,Standard,0,500,0,0.0,0.0
270,0.83,29,2014,11,12933.803509219932,,233.33800962773387,2,0,Urban,SUV,Married,Standard,1,250,0,0.0,0.0
271,0.93,28,2010,15,10855.141263839874,739.8146186772378,235.87668054587976,4,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
272,0.87,33,2008,17,4669.308459397542,803.6696497522036,172.2102172057938,1,1,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
273,0.7,65,2012,13,15356.230601008203,680.1555746506959,240.29545696641975,2,0,Suburban,SUV,Single,Preferred,0,500,0,0.0,0.0
274,0.79,48,2020,5,16041.648189402646,630.4846955208478,157.19778220395128,2,0,Suburban,SUV,Single,NonStandard,1,250,0,0.0,0.0
275,0.96,24,2016,9,13569.788222438094,682.0629795028601,164.0172431340391,1,1,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
276,0.72,66,2015,10,11131.931935770652,741.6573951231754,143.19294310691805,2,0,Urban,Sedan,Single,NonStandard,1,500,0,0.0,0.0
277,0.55,44,2014,11,13095.693008761766,,,2,0,Urban,Truck,Single,Preferred,0,1000,0,0.0,0.0
278,0.56,82,2014,11,13337.504248157993,643.8939884895747,103.18970265641484,1,1,Rural,Sports,Single,Preferred,0,1000,0,0.0,0.0
279,0.65,56,2024,1,15659.159714622981,623.4696716320095,287.2003422825745,2,1,Suburban,Sedan,Married,Preferred,1,500,0,0.0,0.0
280,1.0,67,2014,11,12607.97377206568,611.1180955840042,284.8629051546304,3,1,Urban,Sedan,Married,Preferred,0,1000,0,0.0,0.0
281,0.73,52,2009,16,7957.160389613638,619.2973391127225,184.88460101660002,1,0,Rural,SUV,Single,Preferred,1,250,0,0.0,0.0
282,0.66,38,2011,14,14306.527051277159,736.1913911176193,259.50449124562965,3,0,Rural,SUV,Single,Standard,0,1000,0,0.0,0.0
283,0.95,82,2010,15,11029.190733904063,690.5060186388635,,2,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
284,0.81,78,2013,12,7014.212447267905,786.3198064439212,274.47443367729795,1,0,Urban,Sedan,Single,Preferred,0,1000,0,0.0,0.0
285,0.66,30,2017,8,9097.923906029271,651.9894373575798,282.46286459684603,2,0,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
286,0.88,25,2005,20,14072.936018559218,850.0,,1,0,Suburban,SUV,Single,Standard,0,1000,0,0.0,0.0
287,0.68,39,2012,13,7263.989613974266,547.46032286902,101.6820511456121,3,0,Urban,SUV,Married,NonStandard,0,250,0,0.0,0.0
288,0.75,80,2016,9,10732.4091555648,655.1898023207114,117.58600562028788,1,0,Rural,Sports,Single,Standard,0,500,0,0.0,0.0
289,0.96,60,2005,20,11200.506281650663,807.9777408013375,176.71437162838635,2,0,Urban,SUV,Married,Preferred,1,250,0,0.0,0.0
290,0.93,70,2006,19,10924.278944796713,682.2428176208341,265.4275460889484,2,0,Suburban,SUV,Single,NonStandard,0,1000,0,0.0,0.0
291,0.69,30,2012,13,12241.568750472961,757.3294886488289,205.2383110106543,3,1,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
292,0.9,35,2020,5,11961.385607639333,847.1690299216284,260.56130481228905,2,0,Urban,Truck,Married,NonStandard,1,1000,0,0.0,0.0
293,0.78,55,2024,1,15529.868199660299,586.0062162781325,176.12443038382355,1,0,Rural,SUV,Married,Preferred,0,500,0,0.0,0.0
294,0.77,22,2012,13,11353.262687093611,839.6604469612469,189.13653618951625,2,1,Urban,Truck,Married,NonStandard,1,1000,0,0.0,0.0
295,0.51,27,2010,15,11110.234598381297,656.3630452135558,194.43895510587816,1,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
296,0.98,28,2011,14,14473.768976117088,819.0925024956899,100.41188560113793,3,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
297,0.94,71,2015,10,,790.5531714011727,330.37131351059423,1,0,Suburban,SUV,Single,Standard,0,500,1,1699.7369996084549,1808.2308506472925
298,0.61,21,2020,5,15432.970221697748,558.8440428347924,286.09364883633594,4,0,Urban,Truck,Married,Preferred,0,500,0,0.0,0.0
299,0.72,38,2021,4,22511.367441311064,670.5404994848002,243.61401316328215,3,0,Rural,Truck,Single,Standard,0,500,0,0.0,0.0
300,0.86,25,2006,19,14740.140522118998,748.0650308101873,187.05572711835663,3,0,Suburban,Sedan,Single,NonStandard,1,500,0,0.0,0.0
301,0.53,50,2015,10,6460.991589244811,626.5609254064298,152.9079007781384,4,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
302,0.54,45,2023,2,14331.907861826052,547.8474689185763,239.59748661895867,2,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
303,0.85,35,2012,13,10496.925175043554,733.8688495593267,179.96477999400486,1,0,Suburban,Sedan,Single,Standard,1,500,0,0.0,0.0
304,0.9,18,2023,2,11578.556934737138,538.1559742000836,151.42207039403522,2,0,Suburban,Truck,Single,Preferred,0,500,1,839.8092064942805,933.1213405492006
305,0.71,19,2014,11,6131.8245416547825,725.8089155867593,151.75147992153921,3,0,Rural,Sedan,Married,NonStandard,0,1000,0,0.0,0.0
306,0.56,63,2008,17,15169.25712234996,756.118762807463,179.5876780348856,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
307,0.9,35,2005,20,12638.415859275086,,219.47142862981562,1,0,Urban,Truck,Married,Standard,1,500,0,0.0,0.0
308,0.88,81,2009,16,13424.457883312545,633.7240831996859,192.58974527499308,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
309,0.65,33,2013,12,11103.491274502172,671.880000776817,171.86121059631927,1,1,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
310,0.73,27,2007,18,10395.099760999523,732.0839384290742,93.07310201674741,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
311,0.58,41,2010,15,16082.090572451207,706.5006925747014,184.096350689441,1,1,Urban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
312,0.89,27,2015,10,4180.601014338256,780.0514448089823,270.24823478648545,1,1,Suburban,SUV,Married,Standard,1,250,0,0.0,0.0
313,0.96,51,2013,12,17326.476355918476,660.708292856559,180.61067842040012,1,1,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
314,0.54,73,2017,8,14379.642097355609,564.8537489457572,70.0,3,3,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
315,0.76,80,2023,2,15209.154083626017,693.8138260736359,148.86468655942176,3,0,Suburban,SUV,Single,Standard,0,500,0,0.0,0.0
316,0.65,52,2010,15,19347.773204364297,645.8932190603527,193.12740269015768,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
317,0.74,21,2020,5,11917.108420375806,691.1368665692576,234.61145423793323,3,0,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
318,0.9,59,2015,10,,651.082637467822,170.7799284187599,1,0,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
319,0.64,26,2018,7,12135.074109029125,757.4576750168402,116.70910431410337,1,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
320,0.71,52,2012,13,14115.46754204057,642.4549370607207,131.25447705797654,2,1,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
321,0.94,40,2007,18,15506.989399340806,850.0,114.81367369212607,1,0,Suburban,SUV,Single,Standard,0,250,0,0.0,0.0
322,0.52,38,2018,7,14806.244544952919,731.3914492508834,168.24209005417165,3,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
323,0.73,28,2008,17,11348.170709962003,672.1606774763321,253.50836976982123,1,1,Urban,SUV,Single,Preferred,1,500,1,2909.1057927935103,3985.0764284842608
324,0.96,75,2012,13,10839.329345530248,828.9475451253217,70.0,2,0,Rural,SUV,Single,Standard,0,500,1,2396.9989012877077,2496.873855508029
325,0.58,23,2022,3,,740.9334242153467,189.5385382404816,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
326,0.78,48,2010,15,12259.5196517458,775.7758720626024,200.83872202519964,2,0,Suburban,Sedan,Married,Standard,1,1000,0,0.0,0.0
327,0.91,55,2013,12,15337.925802746504,,95.63496298365654,1,0,Urban,SUV,Married,Standard,1,250,0,0.0,0.0
328,0.93,57,2023,2,7096.089357728428,701.737871718774,258.99380021475554,2,0,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
329,0.67,58,2019,6,6389.201739786441,737.5510381266656,161.81899682459343,2,0,Urban,Truck,Married,Standard,1,500,0,0.0,0.0
330,0.88,33,2018,7,14096.952932968004,656.3385825246829,165.05516204210252,2,1,Suburban,Sedan,Single,Standard,0,250,0,0.0,0.0
331,0.97,51,2008,17,10588.337369160383,716.3415684839739,218.55086794632456,2,0,Urban,Truck,Married,Standard,0,1000,0,0.0,0.0
332,0.62,26,2015,10,11759.918567565028,560.4274356050142,97.30681173620417,1,1,Rural,Truck,Single,Standard,0,500,0,0.0,0.0
333,0.76,79,2008,17,14496.857362830722,633.6263714483263,197.97197410839502,1,2,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
334,0.57,72,2013,12,7098.436759019434,699.9443916281489,134.090131651775,2,0,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
335,0.63,74,2011,14,15188.661827067896,742.9209902196953,166.69115189366664,1,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
336,0.8,79,2016,9,5192.047362984835,730.9738859667523,112.79581297072617,3,0,Urban,Sedan,Married,Preferred,1,250,0,0.0,0.0
337,0.96,33,2015,10,12711.268748855104,603.2909758657853,83.99782911527116,1,2,Suburban,Sedan,Married,NonStandard,1,500,0,0.0,0.0
338,0.5,32,2012,13,10983.377297918229,662.693995277784,152.393738827567,1,0,Rural,SUV,Single,Preferred,0,500,1,1295.9429405300136,2591.8858810600273
339,0.65,73,2005,20,13022.556620808395,750.1959382903119,168.090072241407,2,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
340,0.88,21,2024,1,10494.554202888186,612.493642121427,215.9105073056839,1,1,Urban,Truck,Married,NonStandard,0,1000,0,0.0,0.0
341,0.77,40,2022,3,,684.3805326632362,223.38055489978808,1,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
342,0.97,53,2010,15,14959.25955486107,604.392781181007,192.20854364637367,2,1,Suburban,Truck,Single,NonStandard,0,500,0,0.0,0.0
343,0.82,81,2015,10,10713.445683808866,622.6543885911185,174.5791772215217,1,0,Urban,Truck,Married,NonStandard,1,500,0,0.0,0.0
344,0.75,72,2019,6,13073.800541781224,501.9142273567668,113.75628769851775,3,1,Rural,Truck,Married,Preferred,1,250,0,0.0,0.0
345,0.76,65,2008,17,13581.748922838542,657.8376914215273,148.67012129537025,1,0,Urban,SUV,Married,Preferred,1,500,0,0.0,0.0
346,0.89,54,2024,1,12646.715319842235,655.7085010075771,148.87303495077148,1,0,Suburban,SUV,Married,NonStandard,1,500,0,0.0,0.0
347,0.89,19,2010,15,10352.620019365535,685.1629526210334,215.01327629259458,3,0,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
348,0.62,29,2014,11,13537.670475155664,748.8181638662348,232.25763406723638,1,0,Urban,SUV,Single,Standard,1,500,0,0.0,0.0
349,0.62,76,2014,11,16649.786786970893,725.8021271711643,185.9562956619056,2,0,Suburban,Sports,Single,Standard,1,1000,0,0.0,0.0
350,0.66,20,2022,3,12476.19923802582,690.7624868396953,183.558380008041,2,1,Rural,SUV,Single,Preferred,0,500,0,0.0,0.0
351,0.8,60,2010,15,16148.949392192191,671.9761126430379,155.89441265123642,4,1,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
352,0.98,44,2006,19,13843.618331130494,,264.03144743867983,2,0,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
353,0.84,28,2005,20,,688.6246731750255,200.3594649229434,2,0,Urban,Sedan,Single,Standard,0,1000,0,0.0,0.0
354,0.59,35,2009,16,12272.366161054624,634.8270480133222,237.38364262066975,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
355,0.96,83,2018,7,15213.987952857937,773.3435959102167,296.08046542651476,2,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
356,1.0,83,2012,13,12525.17450617083,614.7091973522981,243.63211466773737,2,2,Suburban,Truck,Married,Standard,0,1000,1,730.0428915628063,730.0428915628063
357,0.56,23,2021,4,8168.801926298718,702.4318609365392,163.22432076443155,2,0,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
358,0.9,68,2007,18,14237.463976838968,674.5430210192803,189.33619825448616,2,0,Rural,SUV,Single,Preferred,1,1000,1,379.45655800277234,421.6183977808581
359,0.75,75,2020,5,15675.80716238271,688.7470323189215,109.74603500630013,1,1,Suburban,SUV,Single,Standard,1,250,0,0.0,0.0
360,0.62,42,2024,1,11677.606695876246,671.423868434169,179.71715005601845,1,1,Urban,SUV,Married,Preferred,0,500,0,0.0,0.0
361,0.75,26,2021,4,9287.773365398705,578.4503163122178,70.0,3,0,Urban,Sedan,Married,NonStandard,1,500,0,0.0,0.0
362,0.65,84,2024,1,,765.1027517132047,268.6001604713632,2,0,Rural,Sedan,Married,Standard,1,250,0,0.0,0.0
363,0.52,56,2015,10,10199.675578300396,707.0118211836369,176.32144753061712,2,0,Suburban,Sedan,Single,Preferred,0,250,0,0.0,0.0
364,0.83,18,2023,2,7387.178167668632,703.372112030189,70.0,3,0,Suburban,Sedan,Married,Standard,1,250,0,0.0,0.0
